voucher_id,voucher_type,txn_date,created_at,account_code,account_name,debit,credit,narration,source,user_id,reversal_of
PUR-00057,Purchase,2025-01-16,2025-01-17 14:48,2101,Sundry Creditors,,63316.44,Orient Glass House inv SI042/2056,PurchaseModule,ACCT-3,
PUR-00058,Purchase,2024-10-28,2024-10-28 16:08,5901,Miscellaneous Expenses,166484.00,,Being goods/services from Orient Glass House inv SI042/2057,PurchaseModule,ACCT-1,
PUR-00058,Purchase,2024-10-28,2024-10-28 16:08,2301,GST Input Credit,29967.12,,GST input on SI042/2057,PurchaseModule,ACCT-1,
PUR-00058,Purchase,2024-10-28,2024-10-28 16:08,2101,Sundry Creditors,,196451.12,Orient Glass House inv SI042/2057,PurchaseModule,ACCT-1,
PUR-00059,Purchase,2024-10-15,2024-10-16 10:21,5001,Purchases - Trading Goods,163428.00,,Being goods/services from Trident Tools Ltd inv SI021/2058,PurchaseModule,ACCT-3,
PUR-00059,Purchase,2024-10-15,2024-10-16 10:21,2301,GST Input Credit,29417.04,,GST input on SI021/2058,PurchaseModule,ACCT-3,
PUR-00059,Purchase,2024-10-15,2024-10-16 10:21,2101,Sundry Creditors,,192845.04,Trident Tools Ltd inv SI021/2058,PurchaseModule,ACCT-3,
PUR-00060,Purchase,2024-08-09,2024-08-09 18:35,5301,Repairs & Maintenance,35489.00,,Being goods/services from Zenith Abrasives inv SI027/2059,PurchaseModule,ACCT-3,
PUR-00060,Purchase,2024-08-09,2024-08-09 18:35,2301,GST Input Credit,6388.02,,GST input on SI027/2059,PurchaseModule,ACCT-3,
PUR-00060,Purchase,2024-08-09,2024-08-09 18:35,2101,Sundry Creditors,,41877.02,Zenith Abrasives inv SI027/2059,PurchaseModule,ACCT-3,
PUR-00061,Purchase,2025-01-19,2025-01-20 17:15,5001,Purchases - Trading Goods,82902.00,,Being goods/services from Madras Hardware Mart inv SI013/2060,PurchaseModule,ACCT-1,
PUR-00061,Purchase,2025-01-19,2025-01-20 17:15,2301,GST Input Credit,14922.36,,GST input on SI013/2060,PurchaseModule,ACCT-1,
PUR-00061,Purchase,2025-01-19,2025-01-20 17:15,2101,Sundry Creditors,,97824.36,Madras Hardware Mart inv SI013/2060,PurchaseModule,ACCT-1,
PUR-00062,Purchase,2024-04-06,2024-04-06 14:49,5101,Freight & Cartage,121538.00,,Being goods/services from Kaveri Transport Co inv SI011/2061,PurchaseModule,ACCT-1,
PUR-00062,Purchase,2024-04-06,2024-04-06 14:49,2301,GST Input Credit,21876.84,,GST input on SI011/2061,PurchaseModule,ACCT-1,
PUR-00062,Purchase,2024-04-06,2024-04-06 14:49,2101,Sundry Creditors,,143414.84,Kaveri Transport Co inv SI011/2061,PurchaseModule,ACCT-1,
PUR-00063,Purchase,2024-05-27,2024-05-27 13:15,5101,Freight & Cartage,204304.00,,Being goods/services from Pioneer Plastics inv SI017/2062,PurchaseModule,ACCT-2,
PUR-00063,Purchase,2024-05-27,2024-05-27 13:15,2301,GST Input Credit,36774.72,,GST input on SI017/2062,PurchaseModule,ACCT-2,
PUR-00063,Purchase,2024-05-27,2024-05-27 13:15,2101,Sundry Creditors,,241078.72,Pioneer Plastics inv SI017/2062,PurchaseModule,ACCT-2,
PUR-00064,Purchase,2024-11-18,2024-11-18 09:41,5401,Professional Fees,53831.00,,Being goods/services from Jyoti Electrodes inv SI037/2063,PurchaseModule,ACCT-2,
PUR-00064,Purchase,2024-11-18,2024-11-18 09:41,2301,GST Input Credit,9689.58,,GST input on SI037/2063,PurchaseModule,ACCT-2,
PUR-00064,Purchase,2024-11-18,2024-11-18 09:41,2101,Sundry Creditors,,63520.58,Jyoti Electrodes inv SI037/2063,PurchaseModule,ACCT-2,
PUR-00065,Purchase,2024-11-01,2024-11-02 14:22,5401,Professional Fees,19885.00,,Being goods/services from Quality Fasteners inv SI018/2064,PurchaseModule,ACCT-1,
PUR-00065,Purchase,2024-11-01,2024-11-02 14:22,2301,GST Input Credit,3579.30,,GST input on SI018/2064,PurchaseModule,ACCT-1,
PUR-00065,Purchase,2024-11-01,2024-11-02 14:22,2101,Sundry Creditors,,23464.30,Quality Fasteners inv SI018/2064,PurchaseModule,ACCT-1,
PUR-00066,Purchase,2024-12-21,2024-12-22 11:49,5401,Professional Fees,180415.00,,Being goods/services from Agarwal Steel Suppliers inv SI001/2065,PurchaseModule,ACCT-1,
PUR-00066,Purchase,2024-12-21,2024-12-22 11:49,2301,GST Input Credit,32474.70,,GST input on SI001/2065,PurchaseModule,ACCT-1,
PUR-00066,Purchase,2024-12-21,2024-12-22 11:49,2101,Sundry Creditors,,212889.70,Agarwal Steel Suppliers inv SI001/2065,PurchaseModule,ACCT-1,
PUR-00067,Purchase,2024-12-07,2024-12-08 15:36,5901,Miscellaneous Expenses,208406.00,,Being goods/services from Anand Auto Parts inv SI028/2066,PurchaseModule,ACCT-1,
PUR-00067,Purchase,2024-12-07,2024-12-08 15:36,2301,GST Input Credit,37513.08,,GST input on SI028/2066,PurchaseModule,ACCT-1,
PUR-00067,Purchase,2024-12-07,2024-12-08 15:36,2101,Sundry Creditors,,245919.08,Anand Auto Parts inv SI028/2066,PurchaseModule,ACCT-1,
PUR-00068,Purchase,2025-03-08,2025-03-08 18:53,5201,Rent Expense,109513.00,,Being goods/services from Crescent Ceramics inv SI030/2067,PurchaseModule,ACCT-1,
PUR-00068,Purchase,2025-03-08,2025-03-08 18:53,2301,GST Input Credit,19712.34,,GST input on SI030/2067,PurchaseModule,ACCT-1,
PUR-00068,Purchase,2025-03-08,2025-03-08 18:53,2101,Sundry Creditors,,129225.34,Crescent Ceramics inv SI030/2067,PurchaseModule,ACCT-1,
PUR-00069,Purchase,2024-05-29,2024-05-29 13:51,5901,Miscellaneous Expenses,156117.00,,Being goods/services from Sunrise Solvents inv SI020/2068,PurchaseModule,ACCT-2,
PUR-00069,Purchase,2024-05-29,2024-05-29 13:51,2301,GST Input Credit,28101.06,,GST input on SI020/2068,PurchaseModule,ACCT-2,
PUR-00069,Purchase,2024-05-29,2024-05-29 13:51,2101,Sundry Creditors,,184218.06,Sunrise Solvents inv SI020/2068,PurchaseModule,ACCT-2,
PUR-00070,Purchase,2024-07-25,2024-07-25 16:06,5901,Miscellaneous Expenses,146008.00,,Being goods/services from Divya Safety Equipments inv SI031/2069,PurchaseModule,ACCT-3,
PUR-00070,Purchase,2024-07-25,2024-07-25 16:06,2301,GST Input Credit,26281.44,,GST input on SI031/2069,PurchaseModule,ACCT-3,
PUR-00070,Purchase,2024-07-25,2024-07-25 16:06,2101,Sundry Creditors,,172289.44,Divya Safety Equipments inv SI031/2069,PurchaseModule,ACCT-3,
PUR-00071,Purchase,2024-08-09,2024-08-10 18:01,5101,Freight & Cartage,116555.00,,Being goods/services from Universal Bearings inv SI022/2070,PurchaseModule,ACCT-2,
PUR-00071,Purchase,2024-08-09,2024-08-10 18:01,2301,GST Input Credit,20979.90,,GST input on SI022/2070,PurchaseModule,ACCT-2,
PUR-00071,Purchase,2024-08-09,2024-08-10 18:01,2101,Sundry Creditors,,137534.90,Universal Bearings inv SI022/2070,PurchaseModule,ACCT-2,
PUR-00072,Purchase,2025-02-12,2025-02-12 16:08,5001,Purchases - Trading Goods,38429.00,,Being goods/services from Ganga Traders inv SI007/2071,PurchaseModule,ACCT-2,
PUR-00072,Purchase,2025-02-12,2025-02-12 16:08,2301,GST Input Credit,6917.22,,GST input on SI007/2071,PurchaseModule,ACCT-2,
PUR-00072,Purchase,2025-02-12,2025-02-12 16:08,2101,Sundry Creditors,,45346.22,Ganga Traders inv SI007/2071,PurchaseModule,ACCT-2,
PUR-00073,Purchase,2024-07-27,2024-07-27 16:46,5401,Professional Fees,134043.00,,Being goods/services from Chennai Polymers Pvt Ltd inv SI003/2072,PurchaseModule,ACCT-2,
PUR-00073,Purchase,2024-07-27,2024-07-27 16:46,2301,GST Input Credit,24127.74,,GST input on SI003/2072,PurchaseModule,ACCT-2,
PUR-00073,Purchase,2024-07-27,2024-07-27 16:46,2101,Sundry Creditors,,158170.74,Chennai Polymers Pvt Ltd inv SI003/2072,PurchaseModule,ACCT-2,
PUR-00074,Purchase,2024-10-18,2024-10-19 16:41,5901,Miscellaneous Expenses,37343.00,,Being goods/services from Madras Hardware Mart inv SI013/2073,PurchaseModule,ACCT-3,
PUR-00074,Purchase,2024-10-18,2024-10-19 16:41,2301,GST Input Credit,6721.74,,GST input on SI013/2073,PurchaseModule,ACCT-3,
PUR-00074,Purchase,2024-10-18,2024-10-19 16:41,2101,Sundry Creditors,,44064.74,Madras Hardware Mart inv SI013/2073,PurchaseModule,ACCT-3,
PUR-00075,Purchase,2025-01-26,2025-01-27 14:57,5901,Miscellaneous Expenses,58464.00,,Being goods/services from Quality Fasteners inv SI018/2074,PurchaseModule,ACCT-1,
PUR-00075,Purchase,2025-01-26,2025-01-27 14:57,2301,GST Input Credit,10523.52,,GST input on SI018/2074,PurchaseModule,ACCT-1,
PUR-00075,Purchase,2025-01-26,2025-01-27 14:57,2101,Sundry Creditors,,68987.52,Quality Fasteners inv SI018/2074,PurchaseModule,ACCT-1,
PUR-00076,Purchase,2024-07-22,2024-07-22 14:52,5401,Professional Fees,9048.00,,Being goods/services from Prakash Machinery inv SI043/2075,PurchaseModule,ACCT-1,
PUR-00076,Purchase,2024-07-22,2024-07-22 14:52,2301,GST Input Credit,1628.64,,GST input on SI043/2075,PurchaseModule,ACCT-1,
PUR-00076,Purchase,2024-07-22,2024-07-22 14:52,2101,Sundry Creditors,,10676.64,Prakash Machinery inv SI043/2075,PurchaseModule,ACCT-1,
PUR-00077,Purchase,2024-06-19,2024-06-19 15:54,5201,Rent Expense,59404.00,,Being goods/services from Xpress Couriers inv SI025/2076,PurchaseModule,ACCT-3,
PUR-00077,Purchase,2024-06-19,2024-06-19 15:54,2301,GST Input Credit,10692.72,,GST input on SI025/2076,PurchaseModule,ACCT-3,
PUR-00077,Purchase,2024-06-19,2024-06-19 15:54,2101,Sundry Creditors,,70096.72,Xpress Couriers inv SI025/2076,PurchaseModule,ACCT-3,
PUR-00078,Purchase,2025-03-24,2025-03-24 15:16,5001,Purchases - Trading Goods,197941.00,,Being goods/services from Liberty Rubber Works inv SI039/2077,PurchaseModule,ACCT-2,
PUR-00078,Purchase,2025-03-24,2025-03-24 15:16,2301,GST Input Credit,35629.38,,GST input on SI039/2077,PurchaseModule,ACCT-2,
PUR-00078,Purchase,2025-03-24,2025-03-24 15:16,2101,Sundry Creditors,,233570.38,Liberty Rubber Works inv SI039/2077,PurchaseModule,ACCT-2,
PUR-00079,Purchase,2024-12-22,2024-12-23 14:25,5901,Miscellaneous Expenses,72739.00,,Being goods/services from National Weighbridge inv SI041/2078,PurchaseModule,ACCT-2,
PUR-00079,Purchase,2024-12-22,2024-12-23 14:25,2301,GST Input Credit,13093.02,,GST input on SI041/2078,PurchaseModule,ACCT-2,
PUR-00079,Purchase,2024-12-22,2024-12-23 14:25,2101,Sundry Creditors,,85832.02,National Weighbridge inv SI041/2078,PurchaseModule,ACCT-2,
PUR-00080,Purchase,2024-08-01,2024-08-01 13:32,5201,Rent Expense,131839.00,,Being goods/services from Indus Metal Works inv SI009/2079,PurchaseModule,ACCT-3,
PUR-00080,Purchase,2024-08-01,2024-08-01 13:32,2301,GST Input Credit,23731.02,,GST input on SI009/2079,PurchaseModule,ACCT-3,
PUR-00080,Purchase,2024-08-01,2024-08-01 13:32,2101,Sundry Creditors,,155570.02,Indus Metal Works inv SI009/2079,PurchaseModule,ACCT-3,
PUR-00081,Purchase,2024-06-15,2024-06-15 12:21,5201,Rent Expense,49640.00,,Being goods/services from Imperial Paints inv SI036/2080,PurchaseModule,ACCT-3,
PUR-00081,Purchase,2024-06-15,2024-06-15 12:21,2301,GST Input Credit,8935.20,,GST input on SI036/2080,PurchaseModule,ACCT-3,
PUR-00081,Purchase,2024-06-15,2024-06-15 12:21,2101,Sundry Creditors,,58575.20,Imperial Paints inv SI036/2080,PurchaseModule,ACCT-3,
PUR-00082,Purchase,2024-06-24,2024-06-24 11:20,5301,Repairs & Maintenance,134415.00,,Being goods/services from Divya Safety Equipments inv SI031/2081,PurchaseModule,ACCT-2,
PUR-00082,Purchase,2024-06-24,2024-06-24 11:20,2301,GST Input Credit,24194.70,,GST input on SI031/2081,PurchaseModule,ACCT-2,
PUR-00082,Purchase,2024-06-24,2024-06-24 11:20,2101,Sundry Creditors,,158609.70,Divya Safety Equipments inv SI031/2081,PurchaseModule,ACCT-2,
PUR-00083,Purchase,2024-07-25,2024-07-26 12:13,5101,Freight & Cartage,87046.00,,Being goods/services from Fortune Chemicals inv SI006/2082,PurchaseModule,ACCT-2,
PUR-00083,Purchase,2024-07-25,2024-07-26 12:13,2301,GST Input Credit,15668.28,,GST input on SI006/2082,PurchaseModule,ACCT-2,
PUR-00083,Purchase,2024-07-25,2024-07-26 12:13,2101,Sundry Creditors,,102714.28,Fortune Chemicals inv SI006/2082,PurchaseModule,ACCT-2,
PUR-00084,Purchase,2024-10-02,2024-10-03 14:10,5201,Rent Expense,60919.00,,Being goods/services from Pioneer Plastics inv SI017/2083,PurchaseModule,ACCT-2,
PUR-00084,Purchase,2024-10-02,2024-10-03 14:10,2301,GST Input Credit,10965.42,,GST input on SI017/2083,PurchaseModule,ACCT-2,
PUR-00084,Purchase,2024-10-02,2024-10-03 14:10,2101,Sundry Creditors,,71884.42,Pioneer Plastics inv SI017/2083,PurchaseModule,ACCT-2,
PUR-00085,Purchase,2024-04-26,2024-04-26 11:28,5401,Professional Fees,237502.00,,Being goods/services from Chennai Polymers Pvt Ltd inv SI003/2084,PurchaseModule,ACCT-3,
PUR-00085,Purchase,2024-04-26,2024-04-26 11:28,2301,GST Input Credit,42750.36,,GST input on SI003/2084,PurchaseModule,ACCT-3,
PUR-00085,Purchase,2024-04-26,2024-04-26 11:28,2101,Sundry Creditors,,280252.36,Chennai Polymers Pvt Ltd inv SI003/2084,PurchaseModule,ACCT-3,
PUR-00086,Purchase,2024-11-02,2024-11-02 12:12,5901,Miscellaneous Expenses,126626.00,,Being goods/services from Venus Adhesives inv SI023/2085,PurchaseModule,ACCT-1,
PUR-00086,Purchase,2024-11-02,2024-11-02 12:12,2301,GST Input Credit,22792.68,,GST input on SI023/2085,PurchaseModule,ACCT-1,
PUR-00086,Purchase,2024-11-02,2024-11-02 12:12,2101,Sundry Creditors,,149418.68,Venus Adhesives inv SI023/2085,PurchaseModule,ACCT-1,
PUR-00087,Purchase,2025-03-13,2025-03-13 10:20,5901,Miscellaneous Expenses,225998.00,,Being goods/services from Mount Cables inv SI040/2086,PurchaseModule,ACCT-2,
PUR-00087,Purchase,2025-03-13,2025-03-13 10:20,2301,GST Input Credit,40679.64,,GST input on SI040/2086,PurchaseModule,ACCT-2,
PUR-00087,Purchase,2025-03-13,2025-03-13 10:20,2101,Sundry Creditors,,266677.64,Mount Cables inv SI040/2086,PurchaseModule,ACCT-2,
PUR-00088,Purchase,2024-12-29,2024-12-30 15:42,5901,Miscellaneous Expenses,24795.00,,Being goods/services from Himalaya Papers inv SI008/2087,PurchaseModule,ACCT-3,
PUR-00088,Purchase,2024-12-29,2024-12-30 15:42,2301,GST Input Credit,4463.10,,GST input on SI008/2087,PurchaseModule,ACCT-3,
PUR-00088,Purchase,2024-12-29,2024-12-30 15:42,2101,Sundry Creditors,,29258.10,Himalaya Papers inv SI008/2087,PurchaseModule,ACCT-3,
PUR-00089,Purchase,2024-09-11,2024-09-12 17:33,5901,Miscellaneous Expenses,83297.00,,Being goods/services from Liberty Rubber Works inv SI039/2088,PurchaseModule,ACCT-1,
PUR-00089,Purchase,2024-09-11,2024-09-12 17:33,2301,GST Input Credit,14993.46,,GST input on SI039/2088,PurchaseModule,ACCT-1,
PUR-00089,Purchase,2024-09-11,2024-09-12 17:33,2101,Sundry Creditors,,98290.46,Liberty Rubber Works inv SI039/2088,PurchaseModule,ACCT-1,
PUR-00090,Purchase,2025-01-27,2025-01-28 16:20,5401,Professional Fees,6919.00,,Being goods/services from Jyoti Electrodes inv SI037/2089,PurchaseModule,ACCT-1,
PUR-00090,Purchase,2025-01-27,2025-01-28 16:20,2301,GST Input Credit,1245.42,,GST input on SI037/2089,PurchaseModule,ACCT-1,
PUR-00090,Purchase,2025-01-27,2025-01-28 16:20,2101,Sundry Creditors,,8164.42,Jyoti Electrodes inv SI037/2089,PurchaseModule,ACCT-1,
PUR-00091,Purchase,2024-10-10,2024-10-10 13:48,5101,Freight & Cartage,143948.00,,Being goods/services from Universal Bearings inv SI022/2090,PurchaseModule,ACCT-3,
PUR-00091,Purchase,2024-10-10,2024-10-10 13:48,2301,GST Input Credit,25910.64,,GST input on SI022/2090,PurchaseModule,ACCT-3,
PUR-00091,Purchase,2024-10-10,2024-10-10 13:48,2101,Sundry Creditors,,169858.64,Universal Bearings inv SI022/2090,PurchaseModule,ACCT-3,
PUR-00092,Purchase,2024-07-04,2024-07-04 13:03,5301,Repairs & Maintenance,137375.00,,Being goods/services from Eastern Electricals inv SI005/2091,PurchaseModule,ACCT-3,
PUR-00092,Purchase,2024-07-04,2024-07-04 13:03,2301,GST Input Credit,24727.50,,GST input on SI005/2091,PurchaseModule,ACCT-3,
PUR-00092,Purchase,2024-07-04,2024-07-04 13:03,2101,Sundry Creditors,,162102.50,Eastern Electricals inv SI005/2091,PurchaseModule,ACCT-3,
PUR-00093,Purchase,2024-09-11,2024-09-12 16:10,5101,Freight & Cartage,40654.00,,Being goods/services from Crescent Ceramics inv SI030/2092,PurchaseModule,ACCT-2,
PUR-00093,Purchase,2024-09-11,2024-09-12 16:10,2301,GST Input Credit,7317.72,,GST input on SI030/2092,PurchaseModule,ACCT-2,
PUR-00093,Purchase,2024-09-11,2024-09-12 16:10,2101,Sundry Creditors,,47971.72,Crescent Ceramics inv SI030/2092,PurchaseModule,ACCT-2,
PUR-00094,Purchase,2024-10-29,2024-10-30 14:17,5901,Miscellaneous Expenses,175635.00,,Being goods/services from Xpress Couriers inv SI025/2093,PurchaseModule,ACCT-2,
PUR-00094,Purchase,2024-10-29,2024-10-30 14:17,2301,GST Input Credit,31614.30,,GST input on SI025/2093,PurchaseModule,ACCT-2,
PUR-00094,Purchase,2024-10-29,2024-10-30 14:17,2101,Sundry Creditors,,207249.30,Xpress Couriers inv SI025/2093,PurchaseModule,ACCT-2,
PUR-00095,Purchase,2025-01-09,2025-01-10 13:34,5101,Freight & Cartage,154326.00,,Being goods/services from Divya Safety Equipments inv SI031/2094,PurchaseModule,ACCT-2,
PUR-00095,Purchase,2025-01-09,2025-01-10 13:34,2301,GST Input Credit,27778.68,,GST input on SI031/2094,PurchaseModule,ACCT-2,
PUR-00095,Purchase,2025-01-09,2025-01-10 13:34,2101,Sundry Creditors,,182104.68,Divya Safety Equipments inv SI031/2094,PurchaseModule,ACCT-2,
PUR-00096,Purchase,2024-06-02,2024-06-03 11:53,5201,Rent Expense,118412.00,,Being goods/services from Agarwal Steel Suppliers inv SI001/2095,PurchaseModule,ACCT-1,
PUR-00096,Purchase,2024-06-02,2024-06-03 11:53,2301,GST Input Credit,21314.16,,GST input on SI001/2095,PurchaseModule,ACCT-1,
PUR-00096,Purchase,2024-06-02,2024-06-03 11:53,2101,Sundry Creditors,,139726.16,Agarwal Steel Suppliers inv SI001/2095,PurchaseModule,ACCT-1,
PUR-00097,Purchase,2024-04-14,2024-04-14 13:45,5401,Professional Fees,56703.00,,Being goods/services from Mount Cables inv SI040/2096,PurchaseModule,ACCT-1,
PUR-00097,Purchase,2024-04-14,2024-04-14 13:45,2301,GST Input Credit,10206.54,,GST input on SI040/2096,PurchaseModule,ACCT-1,
PUR-00097,Purchase,2024-04-14,2024-04-14 13:45,2101,Sundry Creditors,,66909.54,Mount Cables inv SI040/2096,PurchaseModule,ACCT-1,
PUR-00098,Purchase,2024-06-30,2024-06-30 18:51,5901,Miscellaneous Expenses,235725.00,,Being goods/services from National Weighbridge inv SI041/2097,PurchaseModule,ACCT-3,
PUR-00098,Purchase,2024-06-30,2024-06-30 18:51,2301,GST Input Credit,42430.50,,GST input on SI041/2097,PurchaseModule,ACCT-3,
PUR-00098,Purchase,2024-06-30,2024-06-30 18:51,2101,Sundry Creditors,,278155.50,National Weighbridge inv SI041/2097,PurchaseModule,ACCT-3,
PUR-00099,Purchase,2024-11-10,2024-11-10 13:47,5301,Repairs & Maintenance,82601.00,,Being goods/services from Noble Printing Press inv SI015/2098,PurchaseModule,ACCT-2,
PUR-00099,Purchase,2024-11-10,2024-11-10 13:47,2301,GST Input Credit,14868.18,,GST input on SI015/2098,PurchaseModule,ACCT-2,
PUR-00099,Purchase,2024-11-10,2024-11-10 13:47,2101,Sundry Creditors,,97469.18,Noble Printing Press inv SI015/2098,PurchaseModule,ACCT-2,
PUR-00100,Purchase,2024-08-06,2024-08-06 16:59,5901,Miscellaneous Expenses,127818.00,,Being goods/services from Shree Ram Traders inv SI014/2099,PurchaseModule,ACCT-1,
PUR-00100,Purchase,2024-08-06,2024-08-06 16:59,2301,GST Input Credit,23007.24,,GST input on SI014/2099,PurchaseModule,ACCT-1,
PUR-00100,Purchase,2024-08-06,2024-08-06 16:59,2101,Sundry Creditors,,150825.24,Shree Ram Traders inv SI014/2099,PurchaseModule,ACCT-1,
PUR-00101,Purchase,2024-07-23,2024-07-23 09:03,5101,Freight & Cartage,38529.00,,Being goods/services from Krishna Cement Agency inv SI038/2100,PurchaseModule,ACCT-3,
PUR-00101,Purchase,2024-07-23,2024-07-23 09:03,2301,GST Input Credit,6935.22,,GST input on SI038/2100,PurchaseModule,ACCT-3,
PUR-00101,Purchase,2024-07-23,2024-07-23 09:03,2101,Sundry Creditors,,45464.22,Krishna Cement Agency inv SI038/2100,PurchaseModule,ACCT-3,
PUR-00102,Purchase,2024-08-14,2024-08-14 11:03,5101,Freight & Cartage,2759.00,,Being goods/services from Green Valley Agro inv SI034/2101,PurchaseModule,ACCT-3,
PUR-00102,Purchase,2024-08-14,2024-08-14 11:03,2301,GST Input Credit,496.62,,GST input on SI034/2101,PurchaseModule,ACCT-3,
PUR-00102,Purchase,2024-08-14,2024-08-14 11:03,2101,Sundry Creditors,,3255.62,Green Valley Agro inv SI034/2101,PurchaseModule,ACCT-3,
PUR-00103,Purchase,2025-02-24,2025-02-25 10:53,5401,Professional Fees,59883.00,,Being goods/services from Yamuna Enterprises inv SI026/2102,PurchaseModule,ACCT-3,
PUR-00103,Purchase,2025-02-24,2025-02-25 10:53,2301,GST Input Credit,10778.94,,GST input on SI026/2102,PurchaseModule,ACCT-3,
PUR-00103,Purchase,2025-02-24,2025-02-25 10:53,2101,Sundry Creditors,,70661.94,Yamuna Enterprises inv SI026/2102,PurchaseModule,ACCT-3,
PUR-00104,Purchase,2024-07-26,2024-07-26 11:43,5101,Freight & Cartage,156103.00,,Being goods/services from Indus Metal Works inv SI009/2103,PurchaseModule,ACCT-1,
PUR-00104,Purchase,2024-07-26,2024-07-26 11:43,2301,GST Input Credit,28098.54,,GST input on SI009/2103,PurchaseModule,ACCT-1,
PUR-00104,Purchase,2024-07-26,2024-07-26 11:43,2101,Sundry Creditors,,184201.54,Indus Metal Works inv SI009/2103,PurchaseModule,ACCT-1,
PUR-00105,Purchase,2025-02-21,2025-02-22 09:20,5401,Professional Fees,107859.00,,Being goods/services from Himalaya Papers inv SI008/2104,PurchaseModule,ACCT-3,
PUR-00105,Purchase,2025-02-21,2025-02-22 09:20,2301,GST Input Credit,19414.62,,GST input on SI008/2104,PurchaseModule,ACCT-3,
PUR-00105,Purchase,2025-02-21,2025-02-22 09:20,2101,Sundry Creditors,,127273.62,Himalaya Papers inv SI008/2104,PurchaseModule,ACCT-3,
PUR-00106,Purchase,2024-08-11,2024-08-11 17:39,5001,Purchases - Trading Goods,30557.00,,Being goods/services from Divya Safety Equipments inv SI031/2105,PurchaseModule,ACCT-3,
